trans_id,cliente_id,valor,mcc,payment_method,taxa_padrao_esperada,isencao_documentada,taxa_cobrada_real
T102981,C111,135.04000000000002,8011,voucher,0.03,False,0.03
T102982,C106,27.05,5813,debit,0.025,False,0.025
T102983,C149,277.04,5812,debit,0.028,False,0.028
T102984,C141,217.23,5813,pix_debit,0.0,True,0.0
T102985,C122,164.24,5813,credit,0.03,False,0.03
T102986,C106,90.14,4511,credit,0.025,False,0.025
T102987,C113,57.59,5941,pix_debit,0.028,False,0.0
T102988,C141,59.69,8011,pix_debit,0.0,True,0.0
T102989,C126,259.25,7512,credit,0.03,False,0.03
T102990,C124,380.74,8299,credit,0.03,False,0.0
T102991,C121,73.64,8011,pix_debit,0.03,False,0.0
T102992,C107,47.19,4511,debit,0.0,True,0.0
T102993,C137,27.1,8011,debit,0.028,False,0.028
T102994,C130,152.16,5941,voucher,0.0,True,0.025
T102995,C124,972.74,4511,credit,0.03,False,0.03
T102996,C115,86.78,5941,debit,0.03,False,0.03
T102997,C118,505.13,5812,credit,0.025,False,0.025
T102998,C111,416.7,5941,voucher,0.03,False,0.03
T102999,C117,264.15,5411,pix_credit,0.0,True,0.0
T103000,C134,163.23,5411,debit,0.03,False,0.03
T103001,C127,415.21,8299,credit,0.0,True,0.0
T103002,C133,51.23,8011,credit,0.025,False,0.025
T103003,C139,225.87,5812,credit,0.0,True,0.0
T103004,C148,70.94,5813,pix_credit,0.028,False,0.028
T103005,C142,42.34,5941,pix_debit,0.0,True,0.0
T103006,C138,99.14,4511,credit,0.03,False,0.03
T103007,C103,1253.33,7512,debit,0.025,False,0.025
T103008,C134,73.74000000000001,5812,voucher,0.03,False,0.03
T103009,C108,218.89,8299,voucher,0.03,False,0.0
T103010,C111,356.66,5411,credit,0.03,False,0.03
T103011,C120,21.67,4511,pix_credit,0.025,False,0.025
T103012,C127,82.73,4511,pix_debit,0.0,True,0.0
T103013,C110,118.1,5812,credit,0.025,False,0.025
T103014,C120,163.83,8299,pix_debit,0.025,False,0.0
T103015,C135,63.66,7512,debit,0.028,False,0.028
T103016,C147,226.87,8011,debit,0.03,False,0.03
T103017,C113,73.47,8011,credit,0.028,False,0.028
T103018,C137,794.58,8011,pix_debit,0.028,False,0.0
T103019,C107,38.42,5411,credit,0.0,True,0.0
T103020,C101,95.82,8011,credit,0.028,False,0.028
T103021,C100,69.63,4511,credit,0.03,False,0.03
T103022,C144,237.43,5941,debit,0.025,False,0.025
T103023,C147,44.56,5411,debit,0.03,False,0.03
T103024,C126,125.55,5813,credit,0.03,False,0.03
T103025,C148,349.65,7512,pix_credit,0.028,False,0.028
T103026,C113,84.94,8011,credit,0.028,False,0.028
T103027,C101,77.92,5813,pix_debit,0.028,False,0.0
T103028,C131,492.59,5812,debit,0.03,False,0.03
T103029,C116,229.42,7512,voucher,0.03,False,0.03
T103030,C143,142.39,5812,debit,0.028,False,0.028
T103031,C130,277.85,5411,credit,0.0,True,0.025
T103032,C113,258.95,5941,credit,0.028,False,0.028
T103033,C140,158.11,8299,credit,0.025,False,0.0
T103034,C145,130.37,5813,debit,0.028,False,0.028
T103035,C124,69.31,5941,pix_credit,0.03,False,0.03
T103036,C115,96.76,4511,debit,0.03,False,0.03
T103037,C137,44.46,5813,debit,0.028,False,0.028
T103038,C125,67.15,4511,voucher,0.025,False,0.025
T103039,C140,537.83,4511,credit,0.025,False,0.025
T103040,C130,451.81,8011,credit,0.0,True,0.025
T103041,C138,83.36,7512,debit,0.03,False,0.03
T103042,C140,297.26,5941,credit,0.025,False,0.025
T103043,C115,218.51,8299,debit,0.03,False,0.0
T103044,C122,236.22,8299,pix_debit,0.03,False,0.0
T103045,C105,38.11,5813,pix_debit,0.028,False,0.0
T103046,C144,1459.11,5411,debit,0.025,False,0.025
T103047,C131,494.16,5813,credit,0.03,False,0.03
T103048,C142,176.58,8011,debit,0.0,True,0.0
T103049,C109,565.26,8011,credit,0.028,False,0.028
T103050,C119,64.13,5411,credit,0.025,False,0.025
T103051,C113,179.45,5812,credit,0.028,False,0.028
T103052,C116,145.84,5941,debit,0.03,False,0.03
T103053,C149,462.83,8299,debit,0.028,False,0.0
T103054,C101,192.2,7512,credit,0.028,False,0.028
T103055,C122,38.31,5812,pix_credit,0.03,False,0.03
T103056,C149,63.31,7512,credit,0.028,False,0.028
T103057,C120,194.93,5812,credit,0.025,False,0.025
T103058,C143,398.39,8011,voucher,0.028,False,0.028
T103059,C100,217.59,5812,debit,0.03,False,0.03
T103060,C133,53.84,4511,credit,0.025,False,0.025
T103061,C147,427.03,4511,pix_debit,0.03,False,0.0
T103062,C138,93.75,5812,credit,0.03,False,0.03
T103063,C128,448.91,8011,debit,0.0,True,0.0
T103064,C141,47.6,8011,pix_credit,0.0,True,0.025
T103065,C149,316.17,4511,voucher,0.028,False,0.028
T103066,C126,797.28,4511,credit,0.03,False,0.03
T103067,C136,107.98,8299,debit,0.028,False,0.0
T103068,C116,383.67,7512,credit,0.03,False,0.03
T103069,C143,399.9,8299,debit,0.028,False,0.0
T103070,C149,59.2,4511,pix_debit,0.028,False,0.0
T103071,C137,57.16,5813,pix_debit,0.028,False,0.0
T103072,C111,359.21,4511,pix_debit,0.03,False,0.0
T103073,C107,357.37,8011,credit,0.0,True,0.0
T103074,C115,353.74,8299,debit,0.03,False,0.0
T103075,C104,329.02,5812,pix_debit,0.03,False,0.0
T103076,C119,211.64,8299,debit,0.025,False,0.0
T103077,C113,64.72,5812,credit,0.028,False,0.028
T103078,C144,243.41,5941,credit,0.025,False,0.025
T103079,C142,458.57,5813,voucher,0.0,True,0.0
T103080,C137,48.04,8011,credit,0.028,False,0.028
T103081,C122,129.23000000000002,5813,pix_debit,0.03,False,0.0
T103082,C149,262.17,5812,voucher,0.028,False,0.028
T103083,C138,53.49,8299,credit,0.03,False,0.0
T103084,C106,342.58,4511,credit,0.025,False,0.025
T103085,C115,166.69,7512,pix_debit,0.03,False,0.0
T103086,C109,37.15,7512,credit,0.028,False,0.028
T103087,C135,36.43,5411,credit,0.028,False,0.028
T103088,C109,1075.01,5941,voucher,0.028,False,0.028
T103089,C109,40.36,5813,pix_credit,0.028,False,0.028
T103090,C113,69.5,4511,debit,0.028,False,0.028
T103091,C132,135.49,8299,pix_debit,0.028,False,0.0
T103092,C141,156.29,5813,credit,0.0,True,0.025
T103093,C124,246.54,8299,debit,0.03,False,0.0
T103094,C115,361.64,8011,pix_debit,0.03,False,0.0
T103095,C144,647.96,5812,credit,0.025,False,0.025
T103096,C145,102.61,8299,credit,0.028,False,0.0
T103097,C131,61.93,5411,debit,0.03,False,0.03
T103098,C118,1639.61,5941,voucher,0.025,False,0.025
T103099,C130,47.31,5812,pix_credit,0.0,True,0.025
T103100,C102,1087.63,5411,credit,0.028,False,0.028
T103101,C107,28.53,5813,credit,0.0,True,0.0
T103102,C131,48.52,8011,debit,0.03,False,0.03
T103103,C120,108.9,7512,credit,0.025,False,0.025
T103104,C106,120.19,7512,debit,0.025,False,0.025
T103105,C125,77.11,8011,credit,0.025,False,0.025
T103106,C129,505.41,7512,credit,0.03,False,0.03
T103107,C147,72.36,4511,credit,0.03,False,0.03
T103108,C102,105.76,5812,pix_debit,0.028,False,0.0
T103109,C120,130.1,5411,pix_debit,0.025,False,0.0
T103110,C119,93.58,8299,debit,0.025,False,0.0
T103111,C130,274.77,4511,pix_debit,0.0,True,0.0
T103112,C134,128.9,5813,pix_debit,0.03,False,0.0
T103113,C123,96.97,4511,credit,0.025,False,0.025
T103114,C119,268.48,5941,credit,0.025,False,0.025
T103115,C136,107.06,5411,debit,0.028,False,0.028
T103116,C103,156.43,5812,voucher,0.025,False,0.025
T103117,C109,218.95,5941,debit,0.028,False,0.028
T103118,C135,103.83,5411,credit,0.028,False,0.028
T103119,C142,38.73,5813,pix_debit,0.0,True,0.0
T103120,C121,48.35,5813,pix_credit,0.03,False,0.03
T103121,C141,574.74,8299,debit,0.0,True,0.0
T103122,C141,148.49,8299,debit,0.0,True,0.0
T103123,C128,96.81,5812,debit,0.0,True,0.0
T103124,C117,257.1,8011,credit,0.0,True,0.0
T103125,C118,248.68,5813,pix_credit,0.025,False,0.025
T103126,C114,140.67,8299,debit,0.025,False,0.0
T103127,C136,126.33,7512,debit,0.028,False,0.028
T103128,C121,660.77,5411,credit,0.03,False,0.03
T103129,C146,315.11,5411,pix_debit,0.028,False,0.0
T103130,C123,31.17,5411,pix_credit,0.025,False,0.025
T103131,C143,52.49,7512,credit,0.028,False,0.028
T103132,C101,43.62,8299,debit,0.028,False,0.0
T103133,C133,379.54,8299,pix_debit,0.025,False,0.0
T103134,C105,30.98,4511,credit,0.028,False,0.028
T103135,C140,97.72,5813,pix_credit,0.025,False,0.025
T103136,C143,43.9,8011,credit,0.028,False,0.028
T103137,C118,96.06,5812,credit,0.025,False,0.025
T103138,C100,80.27,7512,debit,0.03,False,0.03
T103139,C127,238.84,8299,credit,0.0,True,0.0
T103140,C131,122.31,5941,debit,0.03,False,0.03
T103141,C139,104.6,8299,credit,0.0,True,0.0
T103142,C129,133.12,5813,credit,0.03,False,0.03
T103143,C118,126.61,5941,credit,0.025,False,0.025
T103144,C140,1590.43,8011,debit,0.025,False,0.025
T103145,C114,1217.78,8299,credit,0.025,False,0.0
T103146,C119,208.38,5813,credit,0.025,False,0.025
T103147,C146,40.43,8011,credit,0.028,False,0.028
T103148,C114,122.66,5941,debit,0.025,False,0.025
T103149,C123,42.01,4511,debit,0.025,False,0.025
T103150,C143,119.59,5812,voucher,0.028,False,0.028
T103151,C122,26.18,5411,credit,0.03,False,0.03
T103152,C143,489.48,4511,credit,0.028,False,0.028
T103153,C107,500.08,5813,credit,0.0,True,0.0
T103154,C138,212.1,8011,debit,0.03,False,0.03
T103155,C146,271.57,8299,pix_debit,0.028,False,0.0
T103156,C108,183.25,8299,debit,0.03,False,0.0
T103157,C121,1147.15,7512,credit,0.03,False,0.03
T103158,C144,137.76,5411,credit,0.025,False,0.025
T103159,C103,37.58,5411,debit,0.025,False,0.025
T103160,C106,506.05,5813,pix_debit,0.025,False,0.0
T103161,C117,42.8,8011,credit,0.0,True,0.0
T103162,C126,1050.07,5813,debit,0.03,False,0.03
T103163,C115,147.52,7512,pix_debit,0.03,False,0.0
T103164,C103,38.04,4511,debit,0.025,False,0.025
T103165,C126,181.18,8011,debit,0.03,False,0.03
T103166,C117,80.87,5812,credit,0.0,True,0.0
T103167,C139,51.64,5812,credit,0.0,True,0.0
T103168,C128,126.23,5941,credit,0.0,True,0.0
T103169,C117,959.65,5411,credit,0.0,True,0.0
T103170,C128,219.96,5411,credit,0.0,True,0.0
T103171,C137,114.23,5411,voucher,0.028,False,0.028
T103172,C138,121.52,5411,credit,0.03,False,0.03
T103173,C105,60.97,8011,credit,0.028,False,0.028
T103174,C149,184.78,5411,debit,0.028,False,0.028
T103175,C146,178.69,7512,voucher,0.028,False,0.028
T103176,C108,279.1,7512,debit,0.03,False,0.03
T103177,C136,458.68,5812,debit,0.028,False,0.028
T103178,C134,71.1,5411,debit,0.03,False,0.03
T103179,C120,84.55,5813,debit,0.025,False,0.025
T103180,C130,45.5,5941,debit,0.0,True,0.025
T103181,C122,302.49,5411,credit,0.03,False,0.03
T103182,C136,139.89,5941,credit,0.028,False,0.028
T103183,C127,268.55,5813,pix_credit,0.0,True,0.0
T103184,C115,567.9,4511,credit,0.03,False,0.03
T103185,C134,449.81,4511,debit,0.03,False,0.03
T103186,C132,58.25,8011,debit,0.028,False,0.028
T103187,C104,65.32,8011,pix_debit,0.03,False,0.0
T103188,C114,169.44,7512,pix_credit,0.025,False,0.025
T103189,C144,101.72,7512,credit,0.025,False,0.025
T103190,C149,207.39,7512,pix_credit,0.028,False,0.028
T103191,C118,98.02,8299,voucher,0.025,False,0.0
T103192,C138,42.32,4511,pix_debit,0.03,False,0.0
T103193,C118,64.0,5813,voucher,0.025,False,0.025
T103194,C113,472.18,5941,pix_credit,0.028,False,0.028
T103195,C130,65.14,5812,credit,0.0,True,0.025
T103196,C132,215.62,7512,pix_debit,0.028,False,0.0
T103197,C131,323.44,5812,credit,0.03,False,0.03
T103198,C105,55.23,8011,debit,0.028,False,0.028
T103199,C144,72.82,5411,pix_debit,0.025,False,0.0
T103200,C130,184.34,5941,pix_credit,0.0,True,0.025
T103201,C100,80.46,7512,debit,0.03,False,0.03
T103202,C107,242.89,5411,credit,0.0,True,0.0
T103203,C145,310.33,8011,credit,0.028,False,0.028
T103204,C131,233.69,7512,pix_credit,0.03,False,0.03
T103205,C136,233.09,7512,pix_debit,0.028,False,0.0
T103206,C116,160.91,8299,credit,0.03,False,0.0
T103207,C104,68.18,5411,credit,0.03,False,0.03
T103208,C100,667.42,5941,debit,0.03,False,0.03
T103209,C141,319.45,4511,debit,0.0,True,0.025
T103210,C135,129.55,8299,credit,0.028,False,0.0
T103211,C144,334.52,4511,credit,0.025,False,0.025
T103212,C128,127.06,8299,debit,0.0,True,0.0
T103213,C129,158.95,5813,debit,0.03,False,0.03
T103214,C120,219.77,5941,pix_debit,0.025,False,0.0
T103215,C146,588.67,7512,pix_credit,0.028,False,0.028
T103216,C142,176.08,5812,pix_debit,0.0,True,0.0
T103217,C135,416.96,5813,pix_debit,0.028,False,0.0
T103218,C106,304.63,4511,pix_credit,0.025,False,0.025
T103219,C112,93.11,5813,debit,0.03,False,0.03
T103220,C110,65.92,5411,debit,0.025,False,0.025
T103221,C130,162.62,8299,voucher,0.0,True,0.0
T103222,C147,180.08,5813,pix_credit,0.03,False,0.03
T103223,C110,392.25,5941,debit,0.025,False,0.025
T103224,C111,270.66,5813,credit,0.03,False,0.03
T103225,C107,152.78,4511,credit,0.0,True,0.0
T103226,C118,141.47,5411,voucher,0.025,False,0.025
T103227,C119,212.97,5813,pix_debit,0.025,False,0.0
T103228,C137,33.68,4511,debit,0.028,False,0.028
T103229,C101,274.53,4511,pix_credit,0.028,False,0.028
T103230,C146,264.16,5411,pix_credit,0.028,False,0.028
T103231,C107,455.77,8299,credit,0.0,True,0.0
T103232,C111,184.15,4511,credit,0.03,False,0.03
T103233,C134,284.3,8299,pix_credit,0.03,False,0.0
T103234,C104,1316.97,8299,debit,0.03,False,0.0
T103235,C143,42.87,8011,credit,0.028,False,0.028
T103236,C109,61.93,8011,debit,0.028,False,0.028
T103237,C122,695.12,7512,credit,0.03,False,0.03
T103238,C101,69.63,5813,credit,0.028,False,0.028
T103239,C115,149.97,5813,debit,0.03,False,0.03
T103240,C122,60.21,8299,credit,0.03,False,0.0
T103241,C134,133.98000000000002,5411,voucher,0.03,False,0.03
T103242,C141,97.32,5941,pix_debit,0.0,True,0.0
T103243,C110,185.2,5812,pix_debit,0.025,False,0.0
T103244,C116,78.13,5813,credit,0.03,False,0.03
T103245,C124,312.8,5812,pix_debit,0.03,False,0.0
T103246,C136,125.23,5411,credit,0.028,False,0.028
T103247,C147,178.74,5411,credit,0.03,False,0.03
T103248,C123,101.19,8299,pix_credit,0.025,False,0.0
T103249,C147,46.98,5411,pix_debit,0.03,False,0.0
T103250,C115,88.18,5411,debit,0.03,False,0.03
T103251,C130,210.46,5812,credit,0.0,True,0.025
T103252,C117,104.43,8011,pix_debit,0.0,True,0.0
T103253,C143,369.37,8011,credit,0.028,False,0.028
T103254,C109,74.61,5812,debit,0.028,False,0.028
T103255,C103,484.36,7512,credit,0.025,False,0.025
T103256,C145,83.9,5813,debit,0.028,False,0.028
T103257,C137,58.79,8011,pix_debit,0.028,False,0.0
T103258,C134,497.83,8011,pix_credit,0.03,False,0.03
T103259,C104,460.75,8299,debit,0.03,False,0.0
T103260,C114,119.71,7512,pix_credit,0.025,False,0.025
T103261,C100,381.66,5941,debit,0.03,False,0.03
T103262,C144,1101.64,5812,debit,0.025,False,0.025
T103263,C142,83.57,4511,credit,0.0,True,0.0
T103264,C107,219.91,4511,credit,0.0,True,0.0
T103265,C133,131.20999999999998,4511,credit,0.025,False,0.025
T103266,C142,94.6,5813,credit,0.0,True,0.0
T103267,C103,391.82,5812,debit,0.025,False,0.025
T103268,C140,673.97,7512,debit,0.025,False,0.025
T103269,C103,180.0,5812,debit,0.025,False,0.025
T103270,C105,59.63,8011,debit,0.028,False,0.028
T103271,C110,187.54,5812,credit,0.025,False,0.025
T103272,C112,119.86,5411,voucher,0.03,False,0.03
T103273,C138,260.13,5813,debit,0.03,False,0.03
T103274,C134,556.93,7512,pix_debit,0.03,False,0.0
T103275,C120,350.7,4511,voucher,0.025,False,0.025
T103276,C149,123.37,8299,debit,0.028,False,0.0
T103277,C134,222.13,5411,pix_debit,0.03,False,0.0
T103278,C149,54.67,8011,pix_credit,0.028,False,0.028
T103279,C136,134.19,5941,credit,0.028,False,0.028
T103280,C142,43.69,8011,debit,0.0,True,0.0
T103281,C118,117.97,5941,debit,0.025,False,0.025
T103282,C117,331.44,7512,credit,0.0,True,0.0
T103283,C102,136.9,8011,debit,0.028,False,0.028
T103284,C132,842.22,5941,debit,0.028,False,0.028
T103285,C124,330.14,4511,pix_debit,0.03,False,0.0
T103286,C140,414.94,4511,credit,0.025,False,0.025
T103287,C124,162.68,4511,pix_debit,0.03,False,0.0
T103288,C101,71.1,8299,credit,0.028,False,0.0
T103289,C131,92.16,4511,debit,0.03,False,0.03
T103290,C143,301.08,8299,credit,0.028,False,0.0
T103291,C125,408.69,5813,debit,0.025,False,0.025
T103292,C149,1051.79,8011,debit,0.028,False,0.028
T103293,C109,117.77,5813,pix_debit,0.028,False,0.0
T103294,C142,58.08,7512,credit,0.0,True,0.0
T103295,C110,277.55,8011,debit,0.025,False,0.025
T103296,C126,49.35,5941,credit,0.03,False,0.03
T103297,C115,224.38,8011,credit,0.03,False,0.03
T103298,C105,175.74,4511,pix_credit,0.028,False,0.028
T103299,C148,3010.55,5813,credit,0.028,False,0.028
T103300,C127,144.98,5941,pix_credit,0.0,True,0.0
T103301,C138,443.87,5812,voucher,0.03,False,0.03
T103302,C132,72.58,4511,pix_debit,0.028,False,0.0
T103303,C137,294.06,7512,debit,0.028,False,0.028
T103304,C142,728.63,8299,debit,0.0,True,0.0
T103305,C119,66.1,5411,credit,0.025,False,0.025
T103306,C134,345.22,8011,debit,0.03,False,0.03
T103307,C126,34.55,4511,debit,0.03,False,0.03
T103308,C134,44.76,5812,credit,0.03,False,0.03
T103309,C100,251.51,8011,debit,0.03,False,0.03
T103310,C135,83.17,4511,pix_debit,0.028,False,0.0
T103311,C136,43.6,5812,credit,0.028,False,0.028
T103312,C102,460.66,4511,credit,0.028,False,0.028
T103313,C101,1243.88,4511,pix_debit,0.028,False,0.0
T103314,C120,58.6,7512,pix_debit,0.025,False,0.0
T103315,C138,323.63,5411,debit,0.03,False,0.03
T103316,C131,80.98,5411,credit,0.03,False,0.03
T103317,C101,398.38,5411,pix_credit,0.028,False,0.028
T103318,C127,176.41,5941,credit,0.0,True,0.0
T103319,C104,213.6,7512,debit,0.03,False,0.03
T103320,C143,320.76,8011,credit,0.028,False,0.028
T103321,C147,40.15,5411,debit,0.03,False,0.03
T103322,C134,125.06,8299,credit,0.03,False,0.0
T103323,C102,109.95,4511,pix_debit,0.028,False,0.0
T103324,C109,136.4,4511,credit,0.028,False,0.028
T103325,C122,434.36,4511,debit,0.03,False,0.03
T103326,C108,71.66,5941,credit,0.03,False,0.03
T103327,C125,82.54,5813,debit,0.025,False,0.025
T103328,C106,56.53,4511,debit,0.025,False,0.025
T103329,C143,163.06,5813,debit,0.028,False,0.028
T103330,C105,60.54,5941,pix_credit,0.028,False,0.028
T103331,C122,25.24,7512,pix_debit,0.03,False,0.0
T103332,C110,129.13,8011,debit,0.025,False,0.025
T103333,C125,161.64,5941,credit,0.025,False,0.025
T103334,C128,351.57,4511,voucher,0.0,True,0.0
T103335,C130,380.38,5813,voucher,0.0,True,0.025
T103336,C106,158.05,5812,pix_credit,0.025,False,0.025
T103337,C145,155.5,5411,credit,0.028,False,0.028
T103338,C139,85.72,5812,credit,0.0,True,0.0
T103339,C130,22.07,5812,debit,0.0,True,0.025
T103340,C105,90.26,8011,pix_debit,0.028,False,0.0
T103341,C105,435.82,8299,debit,0.028,False,0.0
T103342,C149,241.75,7512,debit,0.028,False,0.028
T103343,C105,260.8,4511,credit,0.028,False,0.028
T103344,C124,589.96,7512,debit,0.03,False,0.03
T103345,C115,230.75,7512,credit,0.03,False,0.03
T103346,C139,136.51,7512,credit,0.0,True,0.0
T103347,C142,81.96,5411,credit,0.0,True,0.0
T103348,C105,373.77,8011,debit,0.028,False,0.028
T103349,C107,305.56,5941,credit,0.0,True,0.0
T103350,C126,58.36,4511,credit,0.03,False,0.03
T103351,C117,214.07,8299,pix_debit,0.0,True,0.0
T103352,C117,452.49,5941,pix_credit,0.0,True,0.0
T103353,C126,562.56,5411,debit,0.03,False,0.03
T103354,C115,199.47,5411,debit,0.03,False,0.03
T103355,C139,98.19,4511,pix_debit,0.0,True,0.0
T103356,C148,45.83,4511,voucher,0.028,False,0.028
T103357,C130,42.29,5941,debit,0.0,True,0.025
T103358,C125,394.3,4511,pix_credit,0.025,False,0.025
T103359,C137,21.45,5813,debit,0.028,False,0.028
T103360,C144,456.87,5941,pix_credit,0.025,False,0.025
T103361,C118,46.01,5411,credit,0.025,False,0.025
T103362,C144,1342.87,7512,credit,0.025,False,0.025
T103363,C104,196.12,4511,debit,0.03,False,0.03
T103364,C101,147.2,4511,credit,0.028,False,0.028
T103365,C140,120.19,8299,debit,0.025,False,0.0
T103366,C111,57.12,4511,pix_credit,0.03,False,0.03
T103367,C142,74.58,8011,credit,0.0,True,0.0
T103368,C119,226.65,5941,debit,0.025,False,0.025
T103369,C124,40.11,7512,voucher,0.03,False,0.03
T103370,C129,34.15,5411,credit,0.03,False,0.03
T103371,C100,128.99,7512,debit,0.03,False,0.03
T103372,C100,54.46,7512,credit,0.03,False,0.03
T103373,C126,1158.13,8299,credit,0.03,False,0.0
T103374,C136,464.11,5941,pix_credit,0.028,False,0.028
T103375,C141,265.42,8299,debit,0.0,True,0.0
T103376,C107,220.12,4511,credit,0.0,True,0.0
T103377,C147,42.43,5812,debit,0.03,False,0.03
T103378,C124,187.83,5941,debit,0.03,False,0.03
T103379,C140,266.16,8299,debit,0.025,False,0.0
T103380,C148,254.96,4511,credit,0.028,False,0.028
T103381,C105,341.47,8011,debit,0.028,False,0.028
T103382,C102,297.4,5941,credit,0.028,False,0.028
T103383,C102,209.26,4511,credit,0.028,False,0.028
T103384,C134,298.82,4511,credit,0.03,False,0.03
T103385,C114,61.04,8011,credit,0.025,False,0.025
T103386,C127,1017.03,8011,pix_credit,0.0,True,0.0
T103387,C138,175.14,8299,credit,0.03,False,0.0
T103388,C115,168.94,5941,voucher,0.03,False,0.03
T103389,C141,100.21,5411,credit,0.0,True,0.025
T103390,C119,125.21,8299,credit,0.025,False,0.0
T103391,C134,218.28,5411,credit,0.03,False,0.03
T103392,C119,110.77,4511,voucher,0.025,False,0.025
T103393,C146,244.72,5411,debit,0.028,False,0.028
T103394,C128,84.76,5941,pix_debit,0.0,True,0.0
T103395,C106,76.06,5411,credit,0.025,False,0.025
T103396,C133,426.17,7512,credit,0.025,False,0.025
T103397,C112,165.39,5812,credit,0.03,False,0.03
T103398,C140,34.77,8299,debit,0.025,False,0.0
T103399,C138,102.29,5813,pix_credit,0.03,False,0.03
T103400,C135,274.36,8299,credit,0.028,False,0.0
T103401,C115,164.15,7512,credit,0.03,False,0.03
T103402,C136,169.96,4511,credit,0.028,False,0.028
T103403,C133,48.92,5813,debit,0.025,False,0.025
T103404,C114,94.82,5941,debit,0.025,False,0.025
T103405,C146,284.94,8011,credit,0.028,False,0.028
